METAPOPULATION MODEL results; Date=8/6/2023 Time=09:37:55
===========================================================
B20




   54 populations (54 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       62       0.00      -0.14       0.01       0.16       4.00
       63       0.00      -0.12       0.01       0.13       3.00
       64       0.00      -0.14       0.01       0.15       4.00
       65       0.00      -0.13       0.00       0.14       4.00
       66       0.00      -0.10       0.00       0.10       3.00
       67       0.00      -0.11       0.00       0.12       3.00
       68       0.00      -0.03       0.00       0.03       1.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 6: Pop 6)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       7.00       7.00       7.00       7.00       7.00
        1       0.00       5.52       8.38      11.23      20.00
        2       0.00       5.73       9.65      13.57      25.00
        3       0.00       6.08      10.46      14.84      27.00
        4       0.00       6.65      11.24      15.82      28.00
        5       0.00       6.79      11.61      16.43      34.00
        6       0.00       7.17      12.01      16.85      28.00
        7       0.00       7.18      12.10      17.01      31.00
        8       0.00       7.24      12.23      17.23      28.00
        9       0.00       7.30      12.45      17.60      29.00
       10       0.00       3.40       6.17       8.94      18.00
       11       0.00       2.52       5.21       7.91      16.00
       12       0.00       1.86       4.66       7.46      18.00
       13       0.00       1.57       4.30       7.03      13.00
       14       0.00       1.30       3.98       6.66      13.00
       15       0.00       0.94       3.77       6.59      15.00
       16       0.00       0.70       3.63       6.56      15.00
       17       0.00       0.52       3.35       6.19      14.00
       18       0.00       0.36       3.24       6.13      13.00
       19       0.00       0.21       3.19       6.16      13.00
       20       0.00       0.10       3.03       5.96      14.00
       21       0.00      -0.07       2.90       5.87      14.00
       22       0.00      -0.16       2.68       5.52      15.00
       23       0.00      -0.29       2.58       5.45      15.00
       24       0.00      -0.40       2.46       5.32      14.00
       25       0.00      -0.48       2.38       5.23      14.00
       26       0.00      -0.60       2.27       5.13      14.00
       27       0.00      -0.73       2.15       5.04      18.00
       28       0.00      -0.77       2.05       4.87      13.00
       29       0.00      -0.86       1.97       4.80      15.00
       30       0.00      -0.84       1.80       4.44      12.00
       31       0.00      -0.95       1.76       4.48      13.00
       32       0.00      -1.00       1.67       4.35      13.00
       33       0.00      -0.99       1.55       4.10      13.00
       34       0.00      -1.06       1.53       4.12      14.00
       35       0.00      -1.12       1.50       4.13      13.00
       36       0.00      -1.18       1.47       4.13      13.00
       37       0.00      -1.13       1.32       3.78      14.00
       38       0.00      -1.16       1.28       3.71      14.00
       39       0.00      -1.21       1.25       3.70      13.00
       40       0.00      -1.18       1.16       3.50      14.00
       41       0.00      -1.12       1.02       3.17      11.00
       42       0.00      -1.10       0.98       3.05      11.00
       43       0.00      -1.14       0.94       3.01      12.00
       44       0.00      -1.15       0.91       2.97      12.00
       45       0.00      -1.17       0.88       2.93      11.00
       46       0.00      -1.23       0.88       2.98      14.00
       47       0.00      -1.20       0.82       2.83      11.00
       48       0.00      -1.21       0.77       2.75      15.00
       49       0.00      -1.23       0.75       2.74      11.00
       50       0.00      -1.24       0.73       2.70      13.00
       51       0.00      -1.24       0.71       2.66      13.00
       52       0.00      -1.23       0.69       2.61      13.00
       53       0.00      -1.30       0.68       2.66      14.00
       54       0.00      -1.23       0.63       2.49      11.00
       55       0.00      -1.16       0.59       2.34      13.00
       56       0.00      -1.17       0.55       2.27      12.00
       57       0.00      -1.20       0.55       2.31      11.00
