METAPOPULATION MODEL results; Date=8/3/2023 Time=02:38:17
===========================================================
B10




   19 populations (19 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       10       0.00       1.84       3.85       5.85      11.00
       11       0.00       1.09       3.10       5.10      13.00
       12       0.00       0.61       2.61       4.61      10.00
       13       0.00       0.30       2.30       4.30       9.00
       14       0.00       0.10       2.08       4.06      10.00
       15       0.00      -0.11       1.85       3.82      10.00
       16       0.00      -0.24       1.77       3.78       9.00
       17       0.00      -0.42       1.61       3.64      10.00
       18       0.00      -0.51       1.40       3.31      10.00
       19       0.00      -0.59       1.22       3.02      10.00
       20       0.00      -0.66       1.10       2.86      12.00
       21       0.00      -0.69       1.01       2.71       8.00
       22       0.00      -0.83       0.99       2.82       9.00
       23       0.00      -0.85       0.85       2.56       9.00
       24       0.00      -0.82       0.73       2.27      10.00
       25       0.00      -0.86       0.69       2.25      11.00
       26       0.00      -0.86       0.63       2.11       8.00
       27       0.00      -0.84       0.55       1.95       9.00
       28       0.00      -0.79       0.47       1.73       9.00
       29       0.00      -0.79       0.40       1.60      12.00
       30       0.00      -0.80       0.39       1.58       7.00
       31       0.00      -0.82       0.36       1.55       9.00
       32       0.00      -0.78       0.32       1.42       8.00
       33       0.00      -0.64       0.25       1.14       7.00
       34       0.00      -0.70       0.25       1.21       8.00
       35       0.00      -0.67       0.22       1.12       8.00
       36       0.00      -0.62       0.20       1.01       8.00
       37       0.00      -0.63       0.19       1.02       7.00
       38       0.00      -0.59       0.17       0.93       6.00
       39       0.00      -0.64       0.17       0.98       8.00
       40       0.00      -0.60       0.14       0.89       9.00
       41       0.00      -0.58       0.13       0.84       7.00
       42       0.00      -0.50       0.10       0.70       6.00
       43       0.00      -0.52       0.10       0.71       8.00
       44       0.00      -0.49       0.09       0.66       7.00
       45       0.00      -0.45       0.08       0.60       5.00
       46       0.00      -0.36       0.05       0.47       5.00
       47       0.00      -0.41       0.05       0.52       7.00
       48       0.00      -0.35       0.04       0.44       7.00
       49       0.00      -0.29       0.04       0.37       4.00
       50       0.00      -0.26       0.03       0.32       3.00
       51       0.00      -0.25       0.03       0.31       4.00
       52       0.00      -0.20       0.02       0.25       4.00
       53       0.00      -0.21       0.02       0.25       4.00
       54       0.00      -0.26       0.02       0.30       6.00
       55       0.00      -0.21       0.02       0.24       5.00
       56       0.00      -0.16       0.01       0.18       3.00
       57       0.00      -0.22       0.02       0.26       4.00
       58       0.00      -0.28       0.02       0.32       7.00
       59       0.00      -0.22       0.01       0.25       5.00
       60       0.00      -0.29       0.02       0.32       8.00
       61       0.00      -0.23       0.01       0.26       7.00
       62       0.00      -0.21       0.01       0.24       6.00
       63       0.00      -0.17       0.01       0.19       5.00
       64       0.00      -0.17       0.01       0.19       4.00
       65       0.00      -0.25       0.01       0.28       6.00
       66       0.00      -0.29       0.02       0.33       7.00
       67       0.00      -0.23       0.01       0.26       5.00
       68       0.00      -0.18       0.01       0.20       5.00
       69       0.00      -0.24       0.01       0.27       7.00
       70       0.00      -0.11       0.00       0.12       3.00
       71       0.00      -0.03       0.00       0.03       1.00
       72       0.00      -0.03       0.00       0.03       1.00
       73       0.00      -0.06       0.00       0.07       2.00
       74       0.00      -0.03       0.00       0.03       1.00
       75       0.00      -0.06       0.00       0.07       2.00
       76       0.00      -0.15       0.00       0.16       5.00
       77       0.00      -0.12       0.00       0.13       4.00
       78       0.00      -0.06       0.00       0.07       2.00
       79       0.00      -0.06       0.00       0.07       2.00
       80       0.00      -0.09       0.00       0.10       3.00
       81       0.00      -0.06       0.00       0.07       2.00
       82       0.00      -0.18       0.01       0.20       6.00
       83       0.00      -0.03       0.00       0.03       1.00
       84       0.00      -0.03       0.00       0.03       1.00
       85       0.00      -0.03       0.00       0.03       1.00
       86       0.00      -0.09       0.00       0.10       3.00
       87       0.00      -0.06       0.00       0.07       2.00
       88       0.00      -0.03       0.00       0.03       1.00
       89       0.00      -0.12       0.00       0.13       4.00
       90       0.00      -0.12       0.00       0.13       4.00
       91       0.00      -0.12       0.00       0.13       4.00
       92       0.00      -0.15       0.00       0.16       5.00
       93       0.00      -0.06       0.00       0.07       2.00
       94       0.00      -0.12       0.00       0.13       4.00
       95       0.00      -0.18       0.01       0.20       6.00
       96       0.00      -0.09       0.00       0.10       3.00
       97       0.00      -0.12       0.00       0.13       4.00
       98       0.00      -0.15       0.00       0.16       5.00
       99       0.00      -0.06       0.00       0.07       2.00
      100       0.00      -0.09       0.00       0.10       3.00

Trajectory summary (Population 18: 18S7-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       2.00       8.10      10.83      13.57      21.00
       10       1.00       4.78       7.59      10.39      18.00
       11       0.00       3.58       6.49       9.41      16.00
       12       0.00       2.93       5.77       8.62      16.00
       13       0.00       2.41       5.38       8.36      17.00
       14       0.00       2.11       5.14       8.17      17.00
       15       0.00       1.90       4.79       7.67      14.00
       16       0.00       1.64       4.76       7.87      15.00
       17       0.00       1.42       4.56       7.70      15.00
       18       0.00       1.27       4.53       7.78      15.00
       19       0.00       1.04       4.30       7.56      15.00
       20       0.00       0.94       4.18       7.42      13.00
       21       0.00       0.75       3.99       7.24      15.00
       22       0.00       0.63       3.87       7.10      14.00
       23       0.00       0.49       3.74       7.00      14.00
       24       0.00       0.37       3.74       7.11      14.00
       25       0.00       0.29       3.47       6.64      14.00
       26       0.00       0.18       3.47       6.75      13.00
       27       0.00      -0.03       3.36       6.75      17.00
       28       0.00      -0.13       3.26       6.65      16.00
       29       0.00      -0.26       3.10       6.46      15.00
       30       0.00      -0.31       3.02       6.34      15.00
       31       0.00      -0.40       2.89       6.17      15.00
       32       0.00      -0.48       2.77       6.02      15.00
       33       0.00      -0.58       2.68       5.94      14.00
       34       0.00      -0.66       2.62       5.89      17.00
       35       0.00      -0.76       2.55       5.86      15.00
       36       0.00      -0.74       2.52       5.77      15.00
       37       0.00      -0.81       2.37       5.55      15.00
       38       0.00      -0.83       2.38       5.58      15.00
       39       0.00      -0.89       2.28       5.44      18.00
       40       0.00      -0.98       2.30       5.58      16.00
       41       0.00      -0.98       2.25       5.47      19.00
       42       0.00      -1.03       2.24       5.51      14.00
       43       0.00      -1.06       2.09       5.24      16.00
       44       0.00      -1.09       2.06       5.21      15.00
       45       0.00      -1.15       2.00       5.15      15.00
       46       0.00      -1.20       1.91       5.02      15.00
       47       0.00      -1.17       1.79       4.75      20.00
       48       0.00      -1.21       1.76       4.73      18.00
       49       0.00      -1.22       1.71       4.65      12.00
       50       0.00      -1.30       1.68       4.65      14.00
       51       0.00      -1.33       1.66       4.65      17.00
       52       0.00      -1.35       1.58       4.51      13.00
       53       0.00      -1.30       1.53       4.36      16.00
       54       0.00      -1.33       1.52       4.37      16.00
       55       0.00      -1.34       1.49       4.32      14.00
       56       0.00      -1.34       1.45       4.24      14.00
       57       0.00      -1.37       1.44       4.24      14.00
       58       0.00      -1.37       1.38       4.13      16.00
       59       0.00      -1.38       1.36       4.09      17.00
       60       0.00      -1.40       1.36       4.12      15.00
       61       0.00      -1.44       1.34       4.11      14.00
       62       0.00      -1.38       1.23       3.84      16.00
       63       0.00      -1.40       1.23       3.86      15.00
       64       0.00      -1.40       1.18       3.75      15.00
       65       0.00      -1.45       1.17       3.79      16.00
       66       0.00      -1.39       1.11       3.62      14.00
       67       0.00      -1.41       1.09       3.59      15.00
       68       0.00      -1.46       1.07       3.60      14.00
       69       0.00      -1.39       0.98       3.34      13.00
       70       0.00      -1.28       0.91       3.10      11.00
       71       0.00      -1.42       0.95       3.32      14.00
       72       0.00      -1.41       0.93       3.26      14.00
       73       0.00      -1.42       0.92       3.26      14.00
       74       0.00      -1.36       0.84       3.04      14.00
       75       0.00      -1.31       0.80       2.91      12.00
       76       0.00      -1.34       0.78       2.90      13.00
       77       0.00      -1.41       0.78       2.96      16.00
       78       0.00      -1.42       0.76       2.93      14.00
       79       0.00      -1.35       0.70       2.76      13.00
       80       0.00      -1.32       0.64       2.59      13.00
       81       0.00      -1.33       0.62       2.56      14.00
       82       0.00      -1.32       0.60       2.52      13.00
       83       0.00      -1.26       0.59       2.43      11.00
       84       0.00      -1.26       0.56       2.37      12.00
       85       0.00      -1.34       0.59       2.51      15.00
       86       0.00      -1.28       0.56       2.40      11.00
       87       0.00      -1.25       0.53       2.31      13.00
       88       0.00      -1.22       0.49       2.19      13.00
       89       0.00      -1.24       0.51       2.26      12.00
       90       0.00      -1.20       0.48       2.16      12.00
       91       0.00      -1.22       0.47       2.16      13.00
       92       0.00      -1.14       0.44       2.01      11.00
       93       0.00      -1.24       0.46       2.15      13.00
       94       0.00      -1.19       0.44       2.07      12.00
       95       0.00      -1.18       0.43       2.03      12.00
       96       0.00      -1.21       0.43       2.06      12.00
       97       0.00      -1.13       0.38       1.89      12.00
       98       0.00      -1.19       0.38       1.96      15.00
       99       0.00      -1.01       0.33       1.68      10.00
      100       0.00      -1.04       0.32       1.67      15.00

Trajectory summary (Population 19: 19S7-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       1.00       3.36       4.51       5.66       9.00
       10       0.00       1.93       4.15       6.37      13.00
       11       0.00       1.45       3.67       5.89      12.00
       12       0.00       1.10       3.43       5.76      13.00
       13       0.00       0.79       3.27       5.76      12.00
       14       0.00       0.63       3.08       5.53      12.00
       15       0.00       0.37       2.93       5.49      14.00
       16       0.00       0.18       2.70       5.23      11.00
       17       0.00       0.05       2.44       4.83      12.00
       18       0.00      -0.08       2.31       4.70      11.00
       19       0.00      -0.31       2.17       4.64      13.00
       20       0.00      -0.39       1.99       4.36      12.00
       21       0.00      -0.50       1.87       4.24      13.00
       22       0.00      -0.62       1.78       4.19      11.00
       23       0.00      -0.72       1.63       3.98      12.00
       24       0.00      -0.75       1.51       3.78       9.00
       25       0.00      -0.85       1.38       3.60      12.00
       26       0.00      -0.92       1.29       3.49      13.00
       27       0.00      -0.89       1.19       3.27      12.00
       28       0.00      -0.91       1.10       3.10      10.00
       29       0.00      -0.97       0.99       2.96      13.00
       30       0.00      -0.93       0.91       2.76       9.00
       31       0.00      -0.95       0.85       2.64      10.00
       32       0.00      -0.99       0.82       2.63      13.00
       33       0.00      -1.04       0.82       2.68      11.00
       34       0.00      -1.03       0.72       2.48      10.00
       35       0.00      -0.97       0.66       2.29      11.00
       36       0.00      -1.03       0.65       2.34      11.00
       37       0.00      -1.07       0.60       2.26      12.00
       38       0.00      -0.98       0.52       2.02      10.00
       39       0.00      -0.98       0.51       2.00      12.00
       40       0.00      -0.93       0.47       1.87      11.00
       41       0.00      -0.94       0.44       1.81      10.00
       42       0.00      -0.99       0.46       1.91      11.00
       43       0.00      -0.96       0.42       1.81      10.00
       44       0.00      -0.89       0.38       1.64      10.00
       45       0.00      -0.93       0.36       1.66       9.00
       46       0.00      -0.98       0.35       1.69      12.00
       47       0.00      -0.88       0.31       1.50       9.00
       48       0.00      -0.88       0.30       1.48      10.00
       49       0.00      -0.87       0.29       1.45      10.00
       50       0.00      -0.83       0.25       1.33      10.00
       51       0.00      -0.81       0.24       1.28      11.00
       52       0.00      -0.73       0.21       1.15      10.00
       53       0.00      -0.81       0.22       1.25      10.00
       54       0.00      -0.82       0.21       1.24       9.00
       55       0.00      -0.80       0.20       1.19      12.00
       56       0.00      -0.74       0.19       1.12       8.00
       57       0.00      -0.79       0.20       1.19       9.00
       58       0.00      -0.70       0.17       1.03       7.00
       59       0.00      -0.72       0.17       1.06      11.00
       60       0.00      -0.70       0.17       1.04       8.00
       61       0.00      -0.70       0.16       1.02       8.00
       62       0.00      -0.69       0.14       0.97      10.00
       63       0.00      -0.70       0.13       0.96      11.00
       64       0.00      -0.53       0.10       0.73       9.00
       65       0.00      -0.57       0.10       0.76       9.00
       66       0.00      -0.58       0.10       0.78       8.00
       67       0.00      -0.56       0.09       0.74      11.00
       68       0.00      -0.55       0.09       0.74       7.00
       69       0.00      -0.55       0.09       0.73       8.00
       70       0.00      -0.61       0.09       0.80       9.00
       71       0.00      -0.62       0.09       0.79       8.00
       72       0.00      -0.53       0.07       0.67       9.00
       73       0.00      -0.45       0.05       0.55       9.00
       74       0.00      -0.27       0.04       0.34       4.00
       75       0.00      -0.33       0.04       0.41       7.00
       76       0.00      -0.39       0.04       0.48       8.00
       77       0.00      -0.39       0.04       0.47       8.00
       78       0.00      -0.37       0.04       0.44       7.00
       79       0.00      -0.45       0.04       0.53      11.00
       80       0.00      -0.26       0.02       0.31       5.00
       81       0.00      -0.20       0.02       0.24       4.00
       82       0.00      -0.34       0.03       0.39       9.00
       83       0.00      -0.19       0.01       0.22       4.00
       84       0.00      -0.25       0.02       0.29       6.00
       85       0.00      -0.25       0.02       0.29       5.00
       86       0.00      -0.24       0.02       0.27       5.00
       87       0.00      -0.19       0.01       0.22       4.00
       88       0.00      -0.18       0.01       0.21       4.00
       89       0.00      -0.16       0.01       0.18       3.00
       90       0.00      -0.16       0.01       0.18       5.00
       91       0.00      -0.15       0.01       0.17       4.00
       92       0.00      -0.13       0.01       0.14       3.00
       93       0.00      -0.10       0.00       0.10       3.00
       94       0.00      -0.06       0.00       0.07       2.00
       95       0.00      -0.09       0.00       0.10       3.00
       96       0.00      -0.09       0.00       0.10       3.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00
