METAPOPULATION MODEL results; Date=8/5/2023 Time=01:24:06
===========================================================
B20




   52 populations (52 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       26       0.00      -0.84       0.54       1.92      10.00
       27       0.00      -0.73       0.43       1.60      10.00
       28       0.00      -0.75       0.43       1.60       7.00
       29       0.00      -0.83       0.43       1.69       8.00
       30       0.00      -0.84       0.38       1.61       9.00
       31       0.00      -0.81       0.33       1.47      10.00
       32       0.00      -0.73       0.28       1.29       8.00
       33       0.00      -0.73       0.28       1.29       7.00
       34       0.00      -0.79       0.29       1.37       8.00
       35       0.00      -0.71       0.25       1.22       8.00
       36       0.00      -0.62       0.21       1.04       8.00
       37       0.00      -0.66       0.21       1.09       7.00
       38       0.00      -0.64       0.20       1.04       7.00
       39       0.00      -0.68       0.19       1.06       9.00
       40       0.00      -0.64       0.16       0.96      11.00
       41       0.00      -0.62       0.15       0.92       7.00
       42       0.00      -0.63       0.15       0.92       8.00
       43       0.00      -0.57       0.13       0.83       9.00
       44       0.00      -0.52       0.11       0.73       8.00
       45       0.00      -0.55       0.11       0.77       7.00
       46       0.00      -0.58       0.11       0.80       9.00
       47       0.00      -0.56       0.10       0.75       8.00
       48       0.00      -0.50       0.09       0.67       7.00
       49       0.00      -0.56       0.09       0.73       9.00
       50       0.00      -0.51       0.08       0.66       7.00
       51       0.00      -0.53       0.07       0.67       8.00
       52       0.00      -0.44       0.06       0.56       7.00
       53       0.00      -0.44       0.05       0.55       8.00
       54       0.00      -0.36       0.05       0.45       6.00
       55       0.00      -0.30       0.04       0.38       5.00
       56       0.00      -0.35       0.04       0.43       5.00
       57       0.00      -0.41       0.04       0.50       8.00
       58       0.00      -0.44       0.04       0.52       9.00
       59       0.00      -0.33       0.03       0.38       7.00
       60       0.00      -0.35       0.03       0.40       8.00
       61       0.00      -0.27       0.03       0.32       5.00
       62       0.00      -0.30       0.03       0.35       7.00
       63       0.00      -0.36       0.03       0.41       7.00
       64       0.00      -0.31       0.03       0.36       6.00
       65       0.00      -0.37       0.03       0.43       7.00
       66       0.00      -0.26       0.02       0.31       5.00
       67       0.00      -0.33       0.03       0.39       8.00
       68       0.00      -0.24       0.02       0.28       4.00
       69       0.00      -0.20       0.02       0.23       5.00
       70       0.00      -0.21       0.01       0.23       6.00
       71       0.00      -0.16       0.01       0.18       5.00
       72       0.00      -0.18       0.01       0.20       4.00
       73       0.00      -0.15       0.01       0.17       4.00
       74       0.00      -0.13       0.00       0.14       4.00
       75       0.00      -0.22       0.01       0.24       7.00
       76       0.00      -0.22       0.01       0.24       7.00
       77       0.00      -0.14       0.01       0.15       4.00
       78       0.00      -0.22       0.01       0.24       7.00
       79       0.00      -0.15       0.00       0.16       5.00
       80       0.00      -0.09       0.00       0.10       3.00
       81       0.00      -0.06       0.00       0.07       2.00
       82       0.00      -0.15       0.00       0.16       5.00
       83       0.00      -0.03       0.00       0.03       1.00
       84       0.00      -0.03       0.00       0.03       1.00
       85       0.00      -0.03       0.00       0.03       1.00
       86       0.00      -0.06       0.00       0.07       2.00
       87       0.00      -0.03       0.00       0.03       1.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 43: 43S12-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       4.00       6.65       7.74       8.83      12.00
       10       0.00       2.93       5.34       7.75      16.00
       11       0.00       1.95       4.32       6.68      12.00
       12       0.00       1.39       3.75       6.11      14.00
       13       0.00       0.99       3.34       5.70      11.00
       14       0.00       0.72       3.17       5.62      11.00
       15       0.00       0.41       2.95       5.50      13.00
       16       0.00       0.21       2.61       5.00      11.00
       17       0.00       0.06       2.43       4.81      11.00
       18       0.00      -0.15       2.37       4.89      11.00
       19       0.00      -0.32       2.16       4.64      11.00
       20       0.00      -0.36       1.98       4.33      13.00
       21       0.00      -0.50       1.89       4.27      12.00
       22       0.00      -0.58       1.84       4.26      12.00
       23       0.00      -0.65       1.73       4.11      11.00
       24       0.00      -0.70       1.62       3.94      11.00
       25       0.00      -0.76       1.56       3.87      13.00
       26       0.00      -0.78       1.35       3.49      12.00
       27       0.00      -0.88       1.35       3.57      12.00
       28       0.00      -0.86       1.19       3.23      10.00
       29       0.00      -0.92       1.09       3.09      12.00
       30       0.00      -0.95       1.07       3.10      10.00
       31       0.00      -1.04       1.05       3.14      12.00
       32       0.00      -0.98       0.92       2.83       9.00
       33       0.00      -1.05       0.90       2.85      14.00
       34       0.00      -1.03       0.85       2.73      12.00
       35       0.00      -0.97       0.72       2.42      11.00
       36       0.00      -1.01       0.69       2.39      11.00
       37       0.00      -0.97       0.63       2.24      13.00
       38       0.00      -0.94       0.58       2.10      10.00
       39       0.00      -0.97       0.56       2.09       9.00
       40       0.00      -1.01       0.52       2.05      11.00
       41       0.00      -0.93       0.48       1.90      10.00
       42       0.00      -0.92       0.44       1.81       9.00
       43       0.00      -0.97       0.44       1.84      11.00
       44       0.00      -0.96       0.40       1.76      11.00
       45       0.00      -0.97       0.38       1.73      10.00
       46       0.00      -1.01       0.36       1.73      12.00
       47       0.00      -0.97       0.34       1.65      14.00
       48       0.00      -1.00       0.34       1.68      10.00
       49       0.00      -0.89       0.30       1.49      10.00
       50       0.00      -0.90       0.28       1.46      12.00
       51       0.00      -0.88       0.26       1.39       8.00
       52       0.00      -1.00       0.27       1.54      10.00
       53       0.00      -0.79       0.21       1.20       9.00
       54       0.00      -0.80       0.20       1.21      10.00
       55       0.00      -0.79       0.20       1.19      10.00
       56       0.00      -0.77       0.18       1.13       9.00
       57       0.00      -0.72       0.16       1.04      10.00
       58       0.00      -0.74       0.17       1.07      10.00
       59       0.00      -0.69       0.15       1.00       9.00
       60       0.00      -0.65       0.14       0.93       8.00
       61       0.00      -0.66       0.13       0.93      10.00
       62       0.00      -0.84       0.15       1.15      12.00
       63       0.00      -0.74       0.14       1.01       9.00
       64       0.00      -0.72       0.13       0.98       9.00
       65       0.00      -0.70       0.13       0.96       9.00
       66       0.00      -0.66       0.11       0.89       8.00
       67       0.00      -0.50       0.09       0.68       6.00
       68       0.00      -0.47       0.08       0.62       7.00
       69       0.00      -0.53       0.09       0.70       7.00
       70       0.00      -0.52       0.08       0.67       8.00
       71       0.00      -0.55       0.08       0.71       8.00
       72       0.00      -0.55       0.08       0.71       9.00
       73       0.00      -0.57       0.08       0.74       9.00
       74       0.00      -0.45       0.06       0.57       7.00
       75       0.00      -0.40       0.05       0.51       7.00
       76       0.00      -0.41       0.05       0.52       6.00
       77       0.00      -0.50       0.06       0.62       8.00
       78       0.00      -0.39       0.04       0.47       6.00
       79       0.00      -0.48       0.05       0.58      10.00
       80       0.00      -0.33       0.03       0.40       6.00
       81       0.00      -0.32       0.03       0.38       5.00
       82       0.00      -0.45       0.04       0.54       9.00
       83       0.00      -0.37       0.03       0.44       8.00
       84       0.00      -0.40       0.03       0.46       9.00
       85       0.00      -0.31       0.03       0.36       7.00
       86       0.00      -0.40       0.04       0.47       9.00
       87       0.00      -0.45       0.04       0.53       9.00
       88       0.00      -0.39       0.04       0.46       7.00
       89       0.00      -0.45       0.04       0.53       9.00
       90       0.00      -0.44       0.04       0.52       7.00
       91       0.00      -0.43       0.04       0.51       7.00
       92       0.00      -0.38       0.03       0.44       8.00
       93       0.00      -0.26       0.02       0.30       6.00
       94       0.00      -0.39       0.03       0.44       9.00
       95       0.00      -0.29       0.02       0.33       6.00
       96       0.00      -0.25       0.02       0.29       6.00
       97       0.00      -0.24       0.01       0.27       6.00
       98       0.00      -0.24       0.01       0.27       6.00
       99       0.00      -0.25       0.01       0.27       7.00
      100       0.00      -0.15       0.01       0.16       4.00

Trajectory summary (Population 44: 44S12-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       3.00       4.47       5.26       6.06       8.00
       10       0.00       1.86       3.79       5.72      10.00
       11       0.00       1.10       3.13       5.15      13.00
       12       0.00       0.69       2.68       4.67      10.00
       13       0.00       0.35       2.43       4.51      13.00
       14       0.00       0.10       2.11       4.12      11.00
       15       0.00      -0.13       1.85       3.83       9.00
       16       0.00      -0.30       1.66       3.62      10.00
       17       0.00      -0.43       1.53       3.50      10.00
       18       0.00      -0.53       1.39       3.30      11.00
       19       0.00      -0.64       1.25       3.15      10.00
       20       0.00      -0.69       1.14       2.98       9.00
       21       0.00      -0.72       1.03       2.79       9.00
       22       0.00      -0.84       0.95       2.73      11.00
       23       0.00      -0.83       0.83       2.48      10.00
       24       0.00      -0.82       0.68       2.17       9.00
       25       0.00      -0.86       0.63       2.12      11.00
       26       0.00      -0.80       0.58       1.96       9.00
       27       0.00      -0.87       0.55       1.98       9.00
       28       0.00      -0.89       0.53       1.96       9.00
       29       0.00      -0.89       0.48       1.84       9.00
       30       0.00      -0.85       0.41       1.68      10.00
       31       0.00      -0.79       0.38       1.55       9.00
       32       0.00      -0.76       0.33       1.43       9.00
       33       0.00      -0.76       0.32       1.39       8.00
       34       0.00      -0.74       0.28       1.29       9.00
       35       0.00      -0.72       0.25       1.21       9.00
       36       0.00      -0.68       0.23       1.14       8.00
       37       0.00      -0.69       0.21       1.12       9.00
       38       0.00      -0.55       0.15       0.86       8.00
       39       0.00      -0.67       0.16       0.99      10.00
       40       0.00      -0.65       0.15       0.95       8.00
       41       0.00      -0.59       0.14       0.87       8.00
       42       0.00      -0.59       0.13       0.85       7.00
       43       0.00      -0.56       0.12       0.80       7.00
       44       0.00      -0.60       0.13       0.85       8.00
       45       0.00      -0.58       0.11       0.79       8.00
       46       0.00      -0.50       0.09       0.69       6.00
       47       0.00      -0.48       0.09       0.65       6.00
       48       0.00      -0.47       0.07       0.62       6.00
       49       0.00      -0.48       0.07       0.62       9.00
       50       0.00      -0.44       0.06       0.56       8.00
       51       0.00      -0.36       0.05       0.47       6.00
       52       0.00      -0.38       0.05       0.47       7.00
       53       0.00      -0.27       0.03       0.33       5.00
       54       0.00      -0.23       0.02       0.28       6.00
       55       0.00      -0.31       0.03       0.36       7.00
       56       0.00      -0.24       0.02       0.28       4.00
       57       0.00      -0.25       0.02       0.29       6.00
       58       0.00      -0.19       0.02       0.22       4.00
       59       0.00      -0.25       0.02       0.28       6.00
       60       0.00      -0.20       0.01       0.23       5.00
       61       0.00      -0.13       0.01       0.14       3.00
       62       0.00      -0.18       0.01       0.20       4.00
       63       0.00      -0.16       0.01       0.17       5.00
       64       0.00      -0.10       0.01       0.12       2.00
       65       0.00      -0.12       0.01       0.14       3.00
       66       0.00      -0.23       0.01       0.25       5.00
       67       0.00      -0.13       0.00       0.14       4.00
       68       0.00      -0.04       0.00       0.05       1.00
       69       0.00      -0.03       0.00       0.03       1.00
       70       0.00      -0.03       0.00       0.03       1.00
       71       0.00      -0.06       0.00       0.07       2.00
       72       0.00      -0.03       0.00       0.03       1.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 45: 45S12-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       7.00       9.83      11.44      13.06      18.00
       10       1.00       5.71       8.73      11.74      19.00
       11       0.00       4.33       7.34      10.35      18.00
       12       0.00       3.60       6.77       9.94      20.00
       13       0.00       3.17       6.32       9.47      18.00
       14       0.00       2.78       6.06       9.34      19.00
       15       0.00       2.55       5.86       9.17      17.00
       16       0.00       2.18       5.61       9.04      19.00
       17       0.00       2.02       5.48       8.94      17.00
       18       0.00       1.75       5.26       8.76      16.00
       19       0.00       1.62       5.13       8.64      18.00
       20       0.00       1.46       5.07       8.69      18.00
       21       0.00       1.40       5.07       8.74      18.00
       22       0.00       1.22       4.86       8.49      16.00
       23       0.00       1.06       4.78       8.50      18.00
       24       0.00       0.93       4.71       8.49      19.00
       25       0.00       0.85       4.57       8.28      16.00
       26       0.00       0.68       4.43       8.19      17.00
       27       0.00       0.59       4.33       8.06      21.00
       28       0.00       0.51       4.31       8.12      18.00
       29       0.00       0.43       4.21       8.00      16.00
       30       0.00       0.29       4.27       8.24      17.00
       31       0.00       0.19       4.01       7.84      16.00
       32       0.00       0.03       3.99       7.95      19.00
       33       0.00      -0.06       3.85       7.77      17.00
       34       0.00      -0.03       3.76       7.55      17.00
       35       0.00      -0.16       3.64       7.44      18.00
       36       0.00      -0.21       3.58       7.38      18.00
       37       0.00      -0.28       3.47       7.23      16.00
       38       0.00      -0.35       3.31       6.97      15.00
       39       0.00      -0.51       3.39       7.28      19.00
       40       0.00      -0.53       3.23       6.99      20.00
       41       0.00      -0.59       3.19       6.98      17.00
       42       0.00      -0.65       3.18       7.01      20.00
       43       0.00      -0.71       3.15       7.02      18.00
       44       0.00      -0.74       3.07       6.88      16.00
       45       0.00      -0.77       2.91       6.59      15.00
       46       0.00      -0.91       2.82       6.55      18.00
       47       0.00      -0.92       2.78       6.48      17.00
       48       0.00      -0.94       2.68       6.30      17.00
       49       0.00      -0.97       2.64       6.25      17.00
       50       0.00      -1.01       2.58       6.18      16.00
       51       0.00      -1.02       2.53       6.07      17.00
       52       0.00      -1.13       2.56       6.24      18.00
       53       0.00      -1.09       2.42       5.93      17.00
       54       0.00      -1.12       2.37       5.86      15.00
       55       0.00      -1.20       2.36       5.93      16.00
       56       0.00      -1.16       2.30       5.77      16.00
       57       0.00      -1.21       2.24       5.68      16.00
       58       0.00      -1.24       2.20       5.64      15.00
       59       0.00      -1.31       2.19       5.70      15.00
       60       0.00      -1.39       2.15       5.69      15.00
       61       0.00      -1.38       2.09       5.57      15.00
       62       0.00      -1.42       2.02       5.46      18.00
       63       0.00      -1.42       1.92       5.27      16.00
       64       0.00      -1.48       1.86       5.19      19.00
       65       0.00      -1.39       1.77       4.93      13.00
       66       0.00      -1.49       1.81       5.11      14.00
       67       0.00      -1.54       1.84       5.22      16.00
       68       0.00      -1.53       1.78       5.10      20.00
       69       0.00      -1.44       1.69       4.82      15.00
       70       0.00      -1.54       1.73       5.01      19.00
       71       0.00      -1.53       1.72       4.97      15.00
       72       0.00      -1.49       1.62       4.73      16.00
       73       0.00      -1.47       1.56       4.59      17.00
       74       0.00      -1.60       1.57       4.74      17.00
       75       0.00      -1.66       1.54       4.75      19.00
       76       0.00      -1.50       1.38       4.26      18.00
       77       0.00      -1.56       1.46       4.48      16.00
       78       0.00      -1.64       1.47       4.57      16.00
       79       0.00      -1.56       1.37       4.30      16.00
       80       0.00      -1.54       1.34       4.22      15.00
       81       0.00      -1.58       1.34       4.25      15.00
       82       0.00      -1.58       1.30       4.19      19.00
       83       0.00      -1.61       1.29       4.20      15.00
       84       0.00      -1.60       1.26       4.12      16.00
       85       0.00      -1.51       1.17       3.84      15.00
       86       0.00      -1.45       1.09       3.63      14.00
       87       0.00      -1.54       1.14       3.82      15.00
       88       0.00      -1.52       1.12       3.75      15.00
       89       0.00      -1.53       1.05       3.63      14.00
       90       0.00      -1.52       1.01       3.54      13.00
       91       0.00      -1.61       1.07       3.75      16.00
       92       0.00      -1.51       0.99       3.50      16.00
       93       0.00      -1.53       0.99       3.51      16.00
       94       0.00      -1.61       1.00       3.60      16.00
       95       0.00      -1.62       0.98       3.58      16.00
       96       0.00      -1.61       0.95       3.50      16.00
       97       0.00      -1.55       0.90       3.35      17.00
       98       0.00      -1.56       0.90       3.37      16.00
       99       0.00      -1.54       0.87       3.28      15.00
      100       0.00      -1.52       0.85       3.23      14.00

Trajectory summary (Population 46: 46S12-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       3.00       4.66       5.45       6.25       8.00
       10       0.00       2.56       4.76       6.96      13.00
       11       0.00       1.72       3.99       6.26      12.00
       12       0.00       1.21       3.58       5.94      12.00
       13       0.00       0.84       3.21       5.59      11.00
       14       0.00       0.68       2.96       5.23      12.00
       15       0.00       0.33       2.78       5.22      14.00
       16       0.00       0.08       2.53       4.98      14.00
       17       0.00      -0.09       2.40       4.90      13.00
       18       0.00      -0.22       2.31       4.83      13.00
       19       0.00      -0.36       2.10       4.57      13.00
       20       0.00      -0.52       1.93       4.38      13.00
       21       0.00      -0.57       1.84       4.26      12.00
       22       0.00      -0.64       1.69       4.03      11.00
       23       0.00      -0.75       1.63       4.00      13.00
       24       0.00      -0.76       1.44       3.63      13.00
       25       0.00      -0.81       1.32       3.46      11.00
       26       0.00      -0.88       1.27       3.41      12.00
       27       0.00      -0.92       1.23       3.38      11.00
       28       0.00      -0.93       1.13       3.18      11.00
       29       0.00      -0.92       1.00       2.92      12.00
       30       0.00      -0.97       0.93       2.83      13.00
       31       0.00      -1.02       0.84       2.71      12.00
       32       0.00      -0.96       0.74       2.45       9.00
       33       0.00      -0.90       0.67       2.23       9.00
       34       0.00      -0.99       0.63       2.24      11.00
       35       0.00      -1.00       0.59       2.18      10.00
       36       0.00      -1.07       0.57       2.21      14.00
       37       0.00      -1.03       0.51       2.05      12.00
       38       0.00      -0.96       0.47       1.90      10.00
       39       0.00      -1.02       0.47       1.97      11.00
       40       0.00      -1.01       0.44       1.89      10.00
       41       0.00      -0.95       0.39       1.73      11.00
       42       0.00      -0.84       0.36       1.56       7.00
       43       0.00      -0.94       0.35       1.65      10.00
       44       0.00      -0.86       0.32       1.50       8.00
       45       0.00      -0.85       0.29       1.44      11.00
       46       0.00      -0.78       0.26       1.30       8.00
       47       0.00      -0.80       0.25       1.30      10.00
       48       0.00      -0.75       0.22       1.19       8.00
       49       0.00      -0.69       0.18       1.06      10.00
       50       0.00      -0.75       0.19       1.14      10.00
       51       0.00      -0.76       0.18       1.12      11.00
       52       0.00      -0.75       0.18       1.11       9.00
       53       0.00      -0.69       0.16       1.02       8.00
       54       0.00      -0.73       0.17       1.07       9.00
       55       0.00      -0.62       0.14       0.91       7.00
       56       0.00      -0.67       0.14       0.94       9.00
       57       0.00      -0.71       0.12       0.95      13.00
       58       0.00      -0.72       0.12       0.97      14.00
       59       0.00      -0.68       0.11       0.91       9.00
       60       0.00      -0.58       0.09       0.77       9.00
       61       0.00      -0.56       0.09       0.74       8.00
       62       0.00      -0.55       0.09       0.73       9.00
       63       0.00      -0.60       0.09       0.78       9.00
       64       0.00      -0.52       0.08       0.67       8.00
       65       0.00      -0.61       0.08       0.77      12.00
       66       0.00      -0.53       0.07       0.66      10.00
       67       0.00      -0.50       0.06       0.62      10.00
       68       0.00      -0.44       0.05       0.55       9.00
       69       0.00      -0.49       0.05       0.60      11.00
       70       0.00      -0.51       0.05       0.61       9.00
       71       0.00      -0.43       0.05       0.53       7.00
       72       0.00      -0.47       0.05       0.57       8.00
       73       0.00      -0.32       0.03       0.39       6.00
       74       0.00      -0.36       0.04       0.44       7.00
       75       0.00      -0.38       0.04       0.47       7.00
       76       0.00      -0.38       0.04       0.45       8.00
       77       0.00      -0.35       0.04       0.42       7.00
       78       0.00      -0.37       0.03       0.43       7.00
       79       0.00      -0.38       0.04       0.45       8.00
       80       0.00      -0.50       0.05       0.59      10.00
       81       0.00      -0.28       0.03       0.33       5.00
       82       0.00      -0.27       0.03       0.32       6.00
       83       0.00      -0.33       0.03       0.39       7.00
       84       0.00      -0.36       0.03       0.41       8.00
       85       0.00      -0.23       0.02       0.27       4.00
       86       0.00      -0.31       0.02       0.35       6.00
       87       0.00      -0.27       0.02       0.32       6.00
       88       0.00      -0.31       0.02       0.36       7.00
       89       0.00      -0.32       0.03       0.37       7.00
       90       0.00      -0.38       0.03       0.44       7.00
       91       0.00      -0.38       0.03       0.44       9.00
       92       0.00      -0.42       0.03       0.48       9.00
       93       0.00      -0.36       0.03       0.42       7.00
       94       0.00      -0.37       0.03       0.42       9.00
       95       0.00      -0.22       0.02       0.25       4.00
       96       0.00      -0.24       0.02       0.27       6.00
       97       0.00      -0.18       0.01       0.21       4.00
       98       0.00      -0.25       0.02       0.28       5.00
       99       0.00      -0.21       0.01       0.24       5.00
      100       0.00      -0.32       0.02       0.35       9.00

Trajectory summary (Population 47: 47S12-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       1.00       2.02       2.52       3.03       4.00
       10       0.00       0.75       2.26       3.76       9.00
       11       0.00       0.26       1.81       3.36       7.00
       12       0.00      -0.05       1.50       3.05       8.00
       13       0.00      -0.22       1.22       2.66       7.00
       14       0.00      -0.38       1.00       2.38       7.00
       15       0.00      -0.53       0.88       2.28       8.00
       16       0.00      -0.59       0.81       2.20       7.00
       17       0.00      -0.61       0.65       1.90       8.00
       18       0.00      -0.62       0.52       1.67       7.00
       19       0.00      -0.68       0.48       1.63       8.00
       20       0.00      -0.66       0.39       1.44       8.00
       21       0.00      -0.67       0.34       1.35       7.00
       22       0.00      -0.62       0.26       1.15       8.00
       23       0.00      -0.54       0.20       0.94       6.00
       24       0.00      -0.50       0.15       0.80       6.00
       25       0.00      -0.46       0.13       0.73       5.00
       26       0.00      -0.45       0.11       0.67       5.00
       27       0.00      -0.53       0.11       0.74       8.00
       28       0.00      -0.45       0.09       0.62       7.00
       29       0.00      -0.31       0.05       0.41       5.00
       30       0.00      -0.37       0.06       0.49       5.00
       31       0.00      -0.36       0.05       0.45       6.00
       32       0.00      -0.30       0.04       0.38       6.00
       33       0.00      -0.36       0.04       0.44       8.00
       34       0.00      -0.25       0.02       0.29       5.00
       35       0.00      -0.31       0.03       0.37       6.00
       36       0.00      -0.28       0.03       0.33       6.00
       37       0.00      -0.30       0.03       0.36       5.00
       38       0.00      -0.26       0.02       0.31       6.00
       39       0.00      -0.23       0.02       0.27       6.00
       40       0.00      -0.20       0.01       0.23       6.00
       41       0.00      -0.15       0.01       0.18       3.00
       42       0.00      -0.15       0.01       0.18       3.00
       43       0.00      -0.10       0.01       0.11       2.00
       44       0.00      -0.19       0.01       0.22       5.00
       45       0.00      -0.16       0.01       0.18       4.00
       46       0.00      -0.20       0.01       0.23       5.00
       47       0.00      -0.21       0.01       0.24       5.00
       48       0.00      -0.18       0.01       0.20       5.00
       49       0.00      -0.25       0.01       0.27       8.00
       50       0.00      -0.09       0.00       0.09       2.00
       51       0.00      -0.03       0.00       0.03       1.00
       52       0.00      -0.03       0.00       0.03       1.00
       53       0.00      -0.03       0.00       0.03       1.00
       54       0.00      -0.06       0.00       0.07       2.00
       55       0.00      -0.06       0.00       0.07       2.00
       56       0.00      -0.12       0.00       0.13       4.00
       57       0.00      -0.03       0.00       0.03       1.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
